Id,Name,Quality,Slot,Type,SubType,Texture,Source,Zone,Dungeon Difficulty,Phase,Class,Spec,BIS Status/arguments,Link,SourceType,SourceNumber,SourceFaction
30910,Tempest of Chaos,,Main Hand,,,,Archimonde,Hyjal Summit,,5,Mage,Frost,Alt,https://wowhead.com/item=30910,Drop,0,B
33467,Blade of Twisted Visions,,Main Hand,,,,Zul'jin,Zul'Aman,,5,Mage,Frost,Alt,https://wowhead.com/item=33467,Drop,0,B
34895,Scryer's Blade of Focus,,Main Hand,,,,Badge of Justice,Smith Hauthaa,,5,Mage,Frost,Alt,https://wowhead.com/item=34895,Dungeon Token,150,B
34179,Heart of the Pit,,Off Hand,,,,Brutallus,Sunwell Plateau,,5,Mage,Frost,BIS,https://wowhead.com/item=34179,Drop,0,B
30872,Chronicle of Dark Secrets,,Off Hand,,,,Rage Winterchill,Hyjal Summit,,5,Mage,Frost,Alt,https://wowhead.com/item=30872,Drop,0,B
33334,Fetish of the Primal Gods,,Off Hand,,,,Badge of Justice,G'eras,,5,Mage,Frost,Alt,https://wowhead.com/item=33334,Dungeon Token,35,B
34182,Grand Magister's Staff of Torrents,,Two Hand,,,,Felmyst,Sunwell Plateau,,5,Mage,Frost,Alt,https://wowhead.com/item=34182,Drop,0,B
32374,"Zhar'doom,Greatstaff of the Devourer",,Two Hand,,,,Illidan Stormrage,Black Temple,,5,Mage,Frost,Alt,https://wowhead.com/item=32374,Drop,0,B
34347,Wand of the Demonsoul,,Ranged/Relic,,,,Trash Drop,Sunwell Plateau,,5,Mage,Frost,BIS,https://wowhead.com/item=34347,Drop,0,B
29982,Wand of the Forgotten Star,,Ranged/Relic,,,,High Astromancer Solarian,Tempest Keep,,5,Mage,Frost,Alt,https://wowhead.com/item=29982,Drop,0,B
33192,Carved Witch Doctor's Stick,,Ranged/Relic,,,,Badge of Justice,G'eras,,5,Mage,Frost,Alt,https://wowhead.com/item=33192,Dungeon Token,25,B
32084,Helmet of the Steadfast Champion,,Head,,,,Badge of Justice,G'eras,,0,Paladin,Holy,BIS,https://wowhead.com/item=32084,Dungeon Token,50,B
28348,Moonglade Cowl,,Head,,,,Warp Splinter,The Botanica,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28348,Drop,0,B
24264,Whitemend Hood,,Head,,,,Tailoring (375),31454,,0,Paladin,Holy,Alt,https://wowhead.com/item=24264,Profession,0,B
29508,Living Dragonscale Helm,,Head,,,,Leatherworking (365),35564,,0,Paladin,Holy,Alt,https://wowhead.com/item=29508,Profession,0,B
32086,Storm Master's Helmet,,Head,,,,Badge of Justice,G'eras,,0,Paladin,Holy,Alt,https://wowhead.com/item=32086,Dungeon Token,50,B
27759,Headdress of the Tides,,Head,,,,Ghaz'an,The Underbog,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27759,Drop,0,B
28413,Hallowed Crown,,Head,,,,Harbinger Skyriss,The Arcatraz,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28413,Drop,0,B
25820,Metallic Headband of Simm'onz,,Head,,,,Forge Camp: Annihilated,Nagrand,,0,Paladin,Holy,Alt,https://wowhead.com/item=25820,Quest,0,B
22428,Redemption Headpiece,,Head,,,,Redemption Headpiece,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=22428,Quest,0,B
27775,Hallowed Pauldrons,,Shoulder,,,,Grandmaster Vorpil,Shadow Labyrinth,Normal,0,Paladin,Holy,BIS,https://wowhead.com/item=27775,Drop,0,B
27539,Justice Bearer's Pauldrons,,Shoulder,,,,Omor the Unscarred,Hellfire Ramparts (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27539,Drop,0,B
27737,Moonglade Shoulders,,Shoulder,,,,Warlord Kalithresh,The Steamvault,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27737,Drop,0,B
27826,Mantle of the Sea Wolf,,Shoulder,,,,Tavarok,Mana Tombs (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27826,Drop,0,B
27433,Pauldrons of Sufferance,,Shoulder,,,,Epoch Hunter,Old Hillsbrad Foothills,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27433,Drop,0,B
28250,Vestia's Pauldrons of Inner Grace,,Shoulder,,,,The Gatewatchers,The Mechanar,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28250,Drop,0,B
21874,Primal Mooncloth Shoulders,,Shoulder,,,,Tailoring (365),26761,,0,Paladin,Holy,Alt,https://wowhead.com/item=21874,Profession,0,B
32078,Pauldrons of Wild Magic,,Shoulder,,,,Quagmirran,The Slave Pens (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=32078,Drop,0,B
30925,Spaulders of the Torn-heart,,Shoulder,,,,The Cipher of Damnation - The Third Fragment Recovered,Shadowmoon Valley,,0,Paladin,Holy,Alt,https://wowhead.com/item=30925,Quest,0,B
22429,Redemption Spaulders,,Shoulder,,,,Redemption Spaulders,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=22429,Quest,0,B
29354,Light-Touched Stole of Altruism,,Back,,,,Exarch Maladaar,Auchenai Crypts (H),Heroic,0,Paladin,Holy,BIS,https://wowhead.com/item=29354,Drop,0,B
22960,Cloak of Suturing,,Back,,,,Patchwerk,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=22960,Drop,0,B
27946,Avian Cloak of Feathers,,Back,,,,Talon King Ikiss,Sethekk Halls,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27946,Drop,0,B
24254,White Remedy Cape,,Back,,,,Tailoring (350),31441,,0,Paladin,Holy,Alt,https://wowhead.com/item=24254,Profession,0,B
29375,Althop's Cloak,,Back,,,,Badge of Justice,G'eras,,0,Paladin,Holy,Alt,https://wowhead.com/item=29375,Dungeon Token,25,B
27448,Cloak of the Everliving,,Back,,,,Watchkeeper Gargolmar,Hellfire Ramparts (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27448,Drop,0,B
31329,Lifegiving Cloak,,Back,,,,World Drop,,,0,Paladin,Holy,Alt,https://wowhead.com/item=31329,Drop,0,B
29522,Windhawk Hauberk,,Chest,,,,Leatherworking (375),35585,,0,Paladin,Holy,BIS,https://wowhead.com/item=29522,Profession,0,B
21875,Primal Mooncloth Robe,,Chest,,,,Tailoring (375),26762,,0,Paladin,Holy,Alt,https://wowhead.com/item=21875,Profession,0,B
28230,Hallowed Garments,,Chest,,,,Murmur,Shadow Labyrinth,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28230,Drop,0,B
28202,Moonglade Robe,,Chest,,,,Pathaleon the Calculator,The Mechanar,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28202,Drop,0,B
24397,Raiments of Divine Authority,,Chest,,,,Keli'dan the Breaker,The Blood Furnace,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=24397,Drop,0,B
29519,Netherstrike Breastplate,,Chest,,,,Leatherworking (375),35580,,0,Paladin,Holy,Alt,https://wowhead.com/item=29519,Profession,0,B
29129,Anchorite's Robes,,Chest,,,,The Aldor,Honored,,0,Paladin,Holy,Alt,https://wowhead.com/item=29129,Reputation,0,B
30298,Void Slayer's Tunic,,Chest,,,,Dimensius the All-Devouring,Netherstorm,,0,Paladin,Holy,Alt,https://wowhead.com/item=30298,Quest,0,B
29974,Living Crystal Breastplate,,Chest,,,,Leatherworking (330),36078,,0,Paladin,Holy,Alt,https://wowhead.com/item=29974,Profession,0,B
27456,Raiments of Nature's Breath,,Chest,,,,Vazruden,Hellfire Ramparts (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27456,Drop,0,B
27506,Robe of Effervescent Light,,Chest,,,,Keli'dan the Breaker,The Blood Furnace (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27506,Drop,0,B
23527,Earthpeace Breastplate,,Chest,,,,Blacksmithing (370),29649,,0,Paladin,Holy,Alt,https://wowhead.com/item=23527,Profession,0,B
27912,Harness of the Deep Currents,,Chest,,,,Murmur,Shadow Labyrinth,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27912,Drop,0,B
22425,Redemption Tunic,,Chest,,,,Redemption Tunic,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=22425,Quest,0,B
29523,Windhawk Bracers,,Wrist,,,,Leatherworking (375),35588,,0,Paladin,Holy,BIS,https://wowhead.com/item=29523,Profession,0,B
23539,Blessed Bracers,,Wrist,,,,Blacksmithing (365),29672,,0,Paladin,Holy,BIS,https://wowhead.com/item=23539,Profession,0,B
29183,Bindings of the Timewalker,,Wrist,,,,Keepers of Time,Exalted,,0,Paladin,Holy,BIS,https://wowhead.com/item=29183,Reputation,0,B
28643,General's Lamellar Bracers,,Wrist,,,,Honor Points,PvP Vendor,,0,Paladin,Holy,Alt,https://wowhead.com/item=28643,PvP,?,B
27489,Virtue Bearer's Vambraces,,Wrist,,,,Broggok,The Blood Furnace (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27489,Drop,0,B
24250,Bracers of Havok,,Wrist,,,,Tailoring (350),31435,,0,Paladin,Holy,Alt,https://wowhead.com/item=24250,Profession,0,B
29249,Bands of the Benevolent,,Wrist,,,,Talon King Ikiss,Sethekk Halls (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=29249,Drop,0,B
21604,Bracelets of Royal Redemption,,Wrist,,,,Emperor Vek'nilash,Ahn'Qiraj,,0,Paladin,Holy,Alt,https://wowhead.com/item=21604,Drop,0,B
28174,Shattrath Wraps,,Wrist,,,,The Soul Devices,Shadow Labyrinth,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28174,Quest,0,B
28194,Primal Surge Bracers,,Wrist,,,,Aeonus,The Black Morass,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28194,Drop,0,B
27827,Lucid Dream Bracers,,Wrist,,,,Nexus-Prince Shaffar,Mana Tombs (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27827,Drop,0,B
22424,Redemption Wristguards,,Wrist,,,,Redemption Wristguards,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=22424,Quest,0,B
27457,Life Bearer's Gauntlets,,Hands,,,,Vazruden,Hellfire Ramparts (H),Heroic,0,Paladin,Holy,BIS,https://wowhead.com/item=27457,Drop,0,B
29506,Gloves of the Living Touch,,Hands,,,,Leatherworking (365),35562,,0,Paladin,Holy,Alt,https://wowhead.com/item=29506,Profession,0,B
28304,Prismatic Mittens of Mending,,Hands,,,,Commander Sarannis,The Botanica,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28304,Drop,0,B
29327,Cryo-mitts,,Hands,,,,Someone Else's Hard Work Pays Off,Mana-Tombs,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=29327,Quest,0,B
27806,Fathomheart Gauntlets,,Hands,,,,Warlord Kalithresh,The Steamvault,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27806,Drop,0,B
27536,Hallowed Handwraps,,Hands,,,,Warchief Kargath Bladefist,The Shattered Halls,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27536,Drop,0,B
28268,Natural Mender's Wraps,,Hands,,,,Avatar of the Martyred,Auchenai Crypts,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28268,Drop,0,B
24393,Bloody Surgeon's Mitts,,Hands,,,,Broggok,The Blood Furnace,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=24393,Drop,0,B
29524,Windhawk Belt,,Waist,,,,Leatherworking (375),35587,,0,Paladin,Holy,BIS,https://wowhead.com/item=29524,Profession,0,B
31202,Girdle of Divine Blessing,,Waist,,,,World Drop,,,0,Paladin,Holy,Alt,https://wowhead.com/item=31202,Drop,0,B
27548,Girdle of Many Blessings,,Waist,,,,Rokmar the Crackler,The Slave Pens (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27548,Drop,0,B
29520,Netherstrike Belt,,Waist,,,,Leatherworking (375),35582,,0,Paladin,Holy,Alt,https://wowhead.com/item=29520,Profession,0,B
29250,Cord of Sanctification,,Waist,,,,Epoch Hunter,Old Hillsbrad Foothills (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=29250,Drop,0,B
29244,Wave-Song Girdle,,Waist,,,,Exarch Maladaar,Auchenai Crypts (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=29244,Drop,0,B
21873,Primal Mooncloth Belt,,Waist,,,,Tailoring (355),26760,,0,Paladin,Holy,Alt,https://wowhead.com/item=21873,Profession,0,B
31461,A'dal's Gift,,Waist,,,,How to Break Into the Arcatraz,Tempest Keep,,0,Paladin,Holy,Alt,https://wowhead.com/item=31461,Quest,0,B
28641,General's Lamellar Belt,,Waist,,,,Honor Points,PvP Vendor,,0,Paladin,Holy,Alt,https://wowhead.com/item=28641,PvP,?,B
27835,Stillwater Girdle,,Waist,,,,Nexus-Prince Shaffar,Mana Tombs (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27835,Drop,0,B
21582,Grasp of the Old God,,Waist,,,,C'Thun,Ahn'Qiraj,,0,Paladin,Holy,Alt,https://wowhead.com/item=21582,Drop,0,B
30932,Akama's Sash,,Waist,,,,Akama's Promise,Shadowmoon Valley,,0,Paladin,Holy,Alt,https://wowhead.com/item=30932,Quest,0,B
22431,Redemption Girdle,,Waist,,,,Redemption Girdle,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=22431,Quest,0,B
30543,Pontifex Kilt,,Legs,,,,Warlord Kalithresh,The Steamvault (H),Heroic,0,Paladin,Holy,BIS,https://wowhead.com/item=30543,Drop,0,B
27458,Oceansong Kilt,,Legs,,,,Vazruden,Hellfire Ramparts (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27458,Drop,0,B
24261,Whitemend Pants,,Legs,,,,Tailoring (375),31451,,0,Paladin,Holy,Alt,https://wowhead.com/item=24261,Profession,0,B
31343,Kamaei's Cerulean Skirt,,Legs,,,,World Drop,,,0,Paladin,Holy,Alt,https://wowhead.com/item=31343,Drop,0,B
30541,Stormsong Kilt,,Legs,,,,The Black Stalker,The Underbog,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=30541,Drop,0,B
30299,Starcaller's Plated Legguards,,Legs,,,,Dimensius the All-Devouring,Netherstorm,,0,Paladin,Holy,Alt,https://wowhead.com/item=30299,Quest,0,B
27748,Cassock of the Loyal,,Legs,,,,Hungarfen,The Underbog,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27748,Drop,0,B
27875,Hallowed Trousers,,Legs,,,,Talon King Ikiss,Sethekk Halls,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27875,Drop,0,B
30256,Pants of the Naaru,,Legs,,,,Special Delivery to Shattrath City,Shattrath City,,0,Paladin,Holy,Alt,https://wowhead.com/item=30256,Quest,0,B
27411,Slippers of Serenity,,Feet,,,,Exarch Maladaar,Auchenai Crypts,Normal,0,Paladin,Holy,BIS,https://wowhead.com/item=27411,Drop,0,B
27525,Jeweled Boots of Sanctification,,Feet,,,,Warbringer O'mrogg,The Shattered Halls,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27525,Drop,0,B
29251,Boots of the Pious,,Feet,,,,Pathaleon the Calculator,The Mechanar (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=29251,Drop,0,B
27549,Wavefury Boots,,Feet,,,,Rokmar the Crackler,The Slave Pens (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27549,Drop,0,B
28406,Sigil-Laced Boots,,Feet,,,,Harbinger Skyriss,The Arcatraz,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28406,Drop,0,B
25792,Curate's Boots,,Feet,,,,Fel Embers,The Shattered Halls,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=25792,Quest,0,A
28221,Boots of the Watchful Heart,,Feet,,,,Captain Skarloc,Old Hillsbrad Foothills (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=28221,Drop,0,B
22430,Redemption Boots,,Feet,,,,Redemption Boots,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=22430,Quest,0,B
29374,Necklace of Eternal Hope,,Neck,,,,Badge of Justice,G'eras,,0,Paladin,Holy,BIS,https://wowhead.com/item=29374,Dungeon Token,25,B
30377,Karja's Medallion,,Neck,,,,Shutting Down Manaforge Ara,Netherstorm,,0,Paladin,Holy,Alt,https://wowhead.com/item=30377,Quest,0,B
31691,Natasha's Guardian Cord,,Neck,,,,The Hound-Master,Blade's Edge Mountains,,0,Paladin,Holy,Alt,https://wowhead.com/item=31691,Quest,0,B
21712,Amulet of the Fallen God,,Neck,,,,The Savior of Kalimdor,Ahn'Qiraj,,0,Paladin,Holy,Alt,https://wowhead.com/item=21712,Quest,0,B
29373,Band of Halos,,Ring,,,,Badge of Justice,G'eras,,0,Paladin,Holy,BIS,https://wowhead.com/item=29373,Dungeon Token,25,B
29169,Ring of Convalescence,,Ring,,,,Honor Hold,Revered,,0,Paladin,Holy,BIS,https://wowhead.com/item=29169,Reputation,0,A
29168,Ancestral Band,,Ring,,,,Thrallmar,Revered,,0,Paladin,Holy,BIS,https://wowhead.com/item=29168,Reputation,0,H
29814,Celestial Jewel Ring,,Ring,,,,Hitting the Motherlode,Netherstorm,,0,Paladin,Holy,Alt,https://wowhead.com/item=29814,Quest,0,B
27780,Ring of Fabled Hope,,Ring,,,,The Black Stalker,The Underbog,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27780,Drop,0,B
31923,Band of the Crystalline Void,,Ring,,,,Yor,Mana-Tombs (Heroic),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=31923,Drop,0,B
28259,Cosmic Lifeband,,Ring,,,,Nethermancer Sepethrea,The Mechanar,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28259,Drop,0,B
29367,Ring of Cryptic Dreams,,Ring,,,,Badge of Justice,G'eras,,0,Paladin,Holy,Alt,https://wowhead.com/item=29367,Dungeon Token,25,B
31383,Spiritualist's Mark of the Sha'tar,,Ring,,,,Battle of the Crimson Watch,Shadowmoon Valley,,0,Paladin,Holy,Alt,https://wowhead.com/item=31383,Quest,0,B
24076,Azure Moonstone Ring,,Ring,,,,Jewelcrafting (320),31050,,0,Paladin,Holy,Alt,https://wowhead.com/item=24076,Profession,0,B
21620,Ring of the Martyr,,Ring,,,,Princess Huhuran,Ahn'Qiraj,,0,Paladin,Holy,Alt,https://wowhead.com/item=21620,Drop,0,B
29322,Keeper's Ring of Piety,,Ring,,,,Hero of the Brood,The Black Morass,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=29322,Quest,0,B
29376,Essence of the Martyr,,Trinket,,,,Badge of Justice,G'eras,,0,Paladin,Holy,BIS,https://wowhead.com/item=29376,Dungeon Token,41,B
30841,Lower City Prayerbook,,Trinket,,,,Lower City,Revered,,0,Paladin,Holy,BIS,https://wowhead.com/item=30841,Reputation,0,B
28190,Scarab of the Infinite Cycle,,Trinket,,,,Aeonus,The Black Morass,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28190,Drop,0,B
25634,Oshu'gun Relic,,Trinket,,,,Gava'xi,Nagrand,,0,Paladin,Holy,Alt,https://wowhead.com/item=25634,Quest,0,B
23047,Eye of the Dead,,Trinket,,,,Sapphiron,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=23047,Drop,0,B
24390,Auslese's Light Channeler,,Trinket,,,,Broggok,The Blood Furnace,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=24390,Drop,0,B
19395,Rejuvenating Gem,,Trinket,,,,Three Drakes,Blackwing Lair,,0,Paladin,Holy,Alt,https://wowhead.com/item=19395,Drop,0,B
28418,Shiffar's Nexus-Horn,,Trinket,,,,Harbinger Skyriss,The Arcatraz,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28418,Drop,0,B
32451,Gladiator's Salvation,,Main Hand,,,,Arena Points,Arena Vendor,,0,Paladin,Holy,BIS,https://wowhead.com/item=32451,PvP,?,B
23556,Hand of Eternity,,Main Hand,,,,Blacksmithing (365),29700,,0,Paladin,Holy,BIS,https://wowhead.com/item=23556,Profession,0,B
29353,Shockwave Truncheon,,Main Hand,,,,Murmur,Shadow Labyrinth (H),Heroic,0,Paladin,Holy,BIS,https://wowhead.com/item=29353,Drop,0,B
31342,The Ancient Scepter of Sue-Min,,Main Hand,,,,World Drop,,,0,Paladin,Holy,Alt,https://wowhead.com/item=31342,Drop,0,B
23056,Hammer of the Twisting Nether,,Main Hand,,,,Kel'Thuzad,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=23056,Drop,0,B
28257,Hammer of the Penitent,,Main Hand,,,,Mechano-Lord Capacitus,The Mechanar,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28257,Drop,0,B
29175,Gavel of Pure Light,,Main Hand,,,,The Sha'tar,Exalted,,0,Paladin,Holy,Alt,https://wowhead.com/item=29175,Reputation,0,B
28216,Dathrohan's Ceremonial Hammer,,Main Hand,,,,Captain Skarloc,Old Hillsbrad Foothills (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=28216,Drop,0,B
27538,Lightsworn Hammer,,Main Hand,,,,Warchief Kargath Bladefist,The Shattered Halls,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27538,Drop,0,B
31304,The Essence Focuser,,Main Hand,,,,World Drop,,,0,Paladin,Holy,Alt,https://wowhead.com/item=31304,Drop,0,B
29267,Light-Bearer's Faith Shield,,Off Hand,,,,Badge of Justice,G'eras,,0,Paladin,Holy,BIS,https://wowhead.com/item=29267,Dungeon Token,33,B
31292,Crystal Pulse Shield,,Off Hand,,,,World Drop,,,0,Paladin,Holy,Alt,https://wowhead.com/item=31292,Drop,0,B
22819,Shield of Condemnation,,Off Hand,,,,Kel'Thuzad,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=22819,Drop,0,B
23048,Sapphiron's Right Eye,,Off Hand,,,,Sapphiron,Naxxramas,,0,Paladin,Holy,Alt,https://wowhead.com/item=23048,Drop,0,B
27772,Stormshield of Renewal,,Off Hand,,,,The Black Stalker,The Underbog,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=27772,Drop,0,B
29170,Windcaller's Orb,,Off Hand,,,,Cenarion Expedition,Exalted,,0,Paladin,Holy,Alt,https://wowhead.com/item=29170,Reputation,0,B
27714,Swamplight Lantern,,Off Hand,,,,Quagmirran,The Slave Pens (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27714,Drop,0,B
29268,Mazthoril Honor Shield,,Off Hand,,,,Badge of Justice,G'eras,,0,Paladin,Holy,Alt,https://wowhead.com/item=29268,Dungeon Token,33,B
29274,Tears of Heaven,,Off Hand,,,,Badge of Justice,G'eras,,0,Paladin,Holy,Alt,https://wowhead.com/item=29274,Dungeon Token,25,B
27477,Faol's Signet of Cleansing,,Off Hand,,,,Omor the Unscarred,Hellfire Ramparts (H),Heroic,0,Paladin,Holy,Alt,https://wowhead.com/item=27477,Drop,0,B
28387,Lamp of Peaceful Repose,,Off Hand,,,,Dalliah the Doomsayer,The Arcatraz,Normal,0,Paladin,Holy,Alt,https://wowhead.com/item=28387,Drop,0,B
31493,Netherwing Spiritualist's Charm,,Off Hand,,,,Ally of the Netherwing,Shadowmoon Valley,,0,Paladin,Holy,Alt,https://wowhead.com/item=31493,Quest,0,B
28296,Libram of the Lightbringer,,Ranged/Relic,,,,Commander Sarannis,The Botanica,Normal,0,Paladin,Holy,BIS,https://wowhead.com/item=28296,Drop,0,B
23006,Libram of Light,,Ranged/Relic,,,,Noth the Plaguebringer,Naxxramas,,0,Paladin,Holy,BIS,https://wowhead.com/item=23006,Drop,0,B
25644,Blessed Book of Nagrand,,Ranged/Relic,,,,The Ultimate Bloodsport,Nagrand,,0,Paladin,Holy,Alt,https://wowhead.com/item=25644,Quest,0,B
29061,Justicar Diadem,,Head,,,,Prince Malchezaar,Karazhan,,1,Paladin,Holy,BIS,https://wowhead.com/item=29061,Tier Token,29760,B
28803,Cowl of Nature's Breath,,Head,,,,Gruul the Dragonkiller,Gruul's Lair,,1,Paladin,Holy,Alt,https://wowhead.com/item=28803,Drop,0,B
30728,Fathom-Helm of the Deeps,,Head,,,,Doomwalker,World Bosses,,1,Paladin,Holy,Alt,https://wowhead.com/item=30728,Drop,0,B
28756,Headdress of the High Potentate,,Head,,,,Chess Event,Karazhan,,1,Paladin,Holy,Alt,https://wowhead.com/item=28756,Drop,0,B
32084,Helmet of the Steadfast Champion,,Head,,,,Badge of Justice,G'eras,,1,Paladin,Holy,Alt,https://wowhead.com/item=32084,Dungeon Token,50,B
24264,Whitemend Hood,,Head,,,,Tailoring (375),31454,,1,Paladin,Holy,Alt,https://wowhead.com/item=24264,Profession,0,B
29064,Justicar Pauldrons,,Shoulder,,,,High King Maulgar,Gruul's Lair,,1,Paladin,Holy,BIS,https://wowhead.com/item=29064,Tier Token,29763,B
28647,Forest Wind Shoulderpads,,Shoulder,,,,The Curator,Karazhan,,1,Paladin,Holy,Alt,https://wowhead.com/item=28647,Drop,0,B
28666,Pauldrons of the Justice-Seeker,,Shoulder,,,,Shade of Aran,Karazhan,,1,Paladin,Holy,Alt,https://wowhead.com/item=28666,Drop,0,B
21874,Primal Mooncloth Shoulders,,Shoulder,,,,Tailoring (365),26761,,1,Paladin,Holy,Alt,https://wowhead.com/item=21874,Profession,0,B
28631,Dragon-Quake Shoulderguards,,Shoulder,,,,The Curator,Karazhan,,1,Paladin,Holy,Alt,https://wowhead.com/item=28631,Drop,0,B
28765,Stainless Cloak of the Pure Hearted,,Back,,,,Prince Malchezaar,Karazhan,,1,Paladin,Holy,BIS,https://wowhead.com/item=28765,Drop,0,B
